No,year,month,day,hour,pm25,TEMP,PRES,cbwd
20623,2012,5,9,6,108,13,1014,NE
20624,2012,5,9,7,125,18,1014,cv
20625,2012,5,9,8,166,20,1015,cv
20626,2012,5,9,9,154,22,1015,cv
20627,2012,5,9,10,124,24,1014,SE
20628,2012,5,9,11,146,25,1014,SE
20629,2012,5,9,12,146,27,1014,SE
20630,2012,5,9,13,99,28,1013,SE
20631,2012,5,9,14,75,27,1013,SE
20632,2012,5,9,15,65,28,1012,SE
20633,2012,5,9,16,124,27,1011,SE
20634,2012,5,9,17,102,27,1011,SE
20635,2012,5,9,18,79,26,1010,SE
20636,2012,5,9,19,82,23,1011,SE
20637,2012,5,9,20,91,22,1011,SE
20638,2012,5,9,21,96,19,1011,SE
20639,2012,5,9,22,131,19,1012,cv
20640,2012,5,9,23,125,19,1012,SE
20641,2012,5,10,0,148,18,1012,cv
20642,2012,5,10,1,142,17,1011,cv
20643,2012,5,10,2,153,16,1011,NE
20644,2012,5,10,3,163,16,1011,cv
20645,2012,5,10,4,166,15,1011,cv
20646,2012,5,10,5,184,15,1011,NW
20647,2012,5,10,6,312,15,1012,cv
20648,2012,5,10,7,195,18,1012,cv
20649,2012,5,10,8,168,21,1012,NE
20650,2012,5,10,9,166,23,1012,SE
20651,2012,5,10,10,164,25,1012,SE
20652,2012,5,10,11,160,27,1012,cv
20653,2012,5,10,12,166,29,1011,SE
20654,2012,5,10,13,177,28,1011,SE
20655,2012,5,10,14,165,29,1010,SE
20656,2012,5,10,15,171,29,1009,SE
20657,2012,5,10,16,172,29,1009,SE
20658,2012,5,10,17,164,28,1009,SE
20659,2012,5,10,18,161,28,1009,SE
20660,2012,5,10,19,164,27,1010,SE
20661,2012,5,10,20,152,25,1010,SE
20662,2012,5,10,21,204,24,1011,SE
20663,2012,5,10,22,209,24,1011,SE
20664,2012,5,10,23,228,23,1011,SE
20665,2012,5,11,0,247,22,1011,SE
20666,2012,5,11,1,265,22,1011,cv
20667,2012,5,11,2,263,23,1011,SE
20668,2012,5,11,3,207,21,1011,SE
20669,2012,5,11,4,153,19,1011,SE
20670,2012,5,11,5,152,19,1012,SE
20671,2012,5,11,6,141,20,1012,SE
20672,2012,5,11,7,144,20,1012,SE
20673,2012,5,11,8,153,20,1013,SE
20674,2012,5,11,9,137,20,1013,cv
20675,2012,5,11,10,128,19,1013,SE
20676,2012,5,11,11,126,19,1013,cv
20677,2012,5,11,12,123,20,1012,cv
20678,2012,5,11,13,116,20,1011,NE
20679,2012,5,11,14,122,19,1011,NW
20680,2012,5,11,15,142,19,1010,NW
20681,2012,5,11,16,143,19,1010,NW
20682,2012,5,11,17,144,19,1010,NW
20683,2012,5,11,18,152,18,1010,NW
20684,2012,5,11,19,153,18,1010,cv
20685,2012,5,11,20,148,18,1011,NW
20686,2012,5,11,21,149,18,1011,NW
20687,2012,5,11,22,137,18,1011,cv
20688,2012,5,11,23,138,18,1012,cv
20689,2012,5,12,0,138,16,1011,SE
20690,2012,5,12,1,152,16,1011,SE
20691,2012,5,12,2,143,16,1011,cv
20692,2012,5,12,3,139,16,1011,SE
20693,2012,5,12,4,124,15,1010,cv
20694,2012,5,12,5,123,15,1011,NW
20695,2012,5,12,6,131,15,1011,SE
20696,2012,5,12,7,128,15,1011,cv
20697,2012,5,12,8,141,16,1012,NW
20698,2012,5,12,9,149,16,1012,cv
20699,2012,5,12,10,153,17,1011,SE
20700,2012,5,12,11,135,19,1011,SE
20701,2012,5,12,12,56,22,1011,cv
20702,2012,5,12,13,51,23,1010,cv
20703,2012,5,12,14,38,24,1009,cv
20704,2012,5,12,15,28,24,1008,SE
20705,2012,5,12,16,29,23,1008,SE
20706,2012,5,12,17,78,21,1008,SE
20707,2012,5,12,18,87,21,1008,SE
20708,2012,5,12,19,80,20,1009,SE
20709,2012,5,12,20,83,19,1009,SE
20710,2012,5,12,21,85,18,1010,SE
20711,2012,5,12,22,124,17,1011,SE
20712,2012,5,12,23,122,16,1011,SE
20713,2012,5,13,0,130,16,1011,SE
20714,2012,5,13,1,121,16,1010,SE
20715,2012,5,13,2,138,15,1010,SE
20716,2012,5,13,3,157,15,1010,SE
20717,2012,5,13,4,164,15,1009,SE
20718,2012,5,13,5,170,15,1009,SE
20719,2012,5,13,6,189,14,1009,SE
20720,2012,5,13,7,186,15,1009,SE
20721,2012,5,13,8,185,15,1009,SE
20722,2012,5,13,9,193,17,1009,SE
20723,2012,5,13,10,212,17,1008,SE
20724,2012,5,13,11,191,20,1007,SE
20725,2012,5,13,12,194,20,1007,SE
20726,2012,5,13,13,124,20,1005,SE
20727,2012,5,13,14,103,21,1004,SE
20728,2012,5,13,15,100,23,1004,SE
20729,2012,5,13,16,66,22,1003,SE
20730,2012,5,13,17,55,22,1004,SE
20731,2012,5,13,18,84,23,1004,SE
20732,2012,5,13,19,78,20,1005,NE
20733,2012,5,13,20,84,19,1006,NE
20734,2012,5,13,21,164,18,1007,NW
20735,2012,5,13,22,94,18,1008,NE
20736,2012,5,13,23,99,17,1010,NE
20737,2012,5,14,0,96,17,1010,NE
20738,2012,5,14,1,83,16,1010,NE
20739,2012,5,14,2,70,14,1009,cv
20740,2012,5,14,3,70,11,1009,cv
20741,2012,5,14,4,69,10,1009,cv
20742,2012,5,14,5,69,9,1009,cv
20743,2012,5,14,6,71,11,1009,cv
20744,2012,5,14,7,61,15,1010,cv
20745,2012,5,14,8,31,19,1009,NW
20746,2012,5,14,9,26,21,1009,cv
20747,2012,5,14,10,52,23,1009,NW
20748,2012,5,14,11,53,23,1008,SE
20749,2012,5,14,12,52,24,1007,SE
20750,2012,5,14,13,50,25,1006,SE
20751,2012,5,14,14,37,26,1006,NW
20752,2012,5,14,15,33,27,1005,NW
20753,2012,5,14,16,30,27,1005,NW
20754,2012,5,14,17,16,26,1005,NW
20755,2012,5,14,18,15,25,1005,NW
20756,2012,5,14,19,14,22,1006,NW
20757,2012,5,14,20,15,20,1007,NW
20758,2012,5,14,21,26,18,1008,NW
20759,2012,5,14,22,37,15,1008,NW
20760,2012,5,14,23,37,15,1008,NW
20761,2012,5,15,0,43,17,1008,NW
20762,2012,5,15,1,44,15,1008,cv
20763,2012,5,15,2,36,14,1008,NW
20764,2012,5,15,3,47,16,1007,NW
20765,2012,5,15,4,46,13,1007,NW
20766,2012,5,15,5,51,10,1007,cv
20767,2012,5,15,6,51,11,1007,NW
20768,2012,5,15,7,41,15,1007,cv
20769,2012,5,15,8,37,19,1007,NW
20770,2012,5,15,9,33,22,1007,NW
20771,2012,5,15,10,38,23,1006,NW
20772,2012,5,15,11,42,24,1006,NW
20773,2012,5,15,12,27,26,1004,NW
20774,2012,5,15,13,38,26,1004,NW
20775,2012,5,15,14,37,26,1003,NW
20776,2012,5,15,15,28,27,1002,NW
20777,2012,5,15,16,16,27,1002,NW
20778,2012,5,15,17,22,26,1002,NW
20779,2012,5,15,18,16,25,1002,NW
20780,2012,5,15,19,19,21,1003,NW
20781,2012,5,15,20,12,18,1003,NW
20782,2012,5,15,21,22,22,1003,NW
20783,2012,5,15,22,36,22,1003,NW
20784,2012,5,15,23,31,21,1003,SE
20785,2012,5,16,0,40,21,1002,SE
20786,2012,5,16,1,51,19,1002,NW
20787,2012,5,16,2,32,19,1002,NW
20788,2012,5,16,3,43,13,1002,NW
20789,2012,5,16,4,44,12,1003,NW
20790,2012,5,16,5,18,14,1003,NW
20791,2012,5,16,6,15,17,1004,NW
20792,2012,5,16,7,15,19,1005,NW
20793,2012,5,16,8,19,20,1005,NW
20794,2012,5,16,9,25,21,1005,NW
20795,2012,5,16,10,20,23,1005,NW
20796,2012,5,16,11,22,24,1005,NW
20797,2012,5,16,12,18,26,1004,NW
20798,2012,5,16,13,24,26,1003,NW
20799,2012,5,16,14,22,27,1003,NW
20800,2012,5,16,15,30,28,1002,NW
20801,2012,5,16,16,28,28,1001,NW
20802,2012,5,16,17,33,28,1000,NW
20803,2012,5,16,18,25,27,1000,NW
20804,2012,5,16,19,27,27,1000,NW
20805,2012,5,16,20,32,26,1001,NW
20806,2012,5,16,21,38,26,1001,NW
20807,2012,5,16,22,32,25,1001,NW
20808,2012,5,16,23,28,26,1001,NW
20809,2012,5,17,0,38,25,1001,NW
20810,2012,5,17,1,40,21,1002,NW
20811,2012,5,17,2,36,17,1002,NW
20812,2012,5,17,3,44,17,1003,SE
20813,2012,5,17,4,58,16,1004,SE
20814,2012,5,17,5,50,16,1005,SE
20815,2012,5,17,6,47,16,1006,cv
20816,2012,5,17,7,58,18,1007,SE
20817,2012,5,17,8,73,20,1008,SE
20818,2012,5,17,9,73,21,1008,SE
20819,2012,5,17,10,87,23,1008,cv
20820,2012,5,17,11,102,25,1008,SE
20821,2012,5,17,12,79,25,1007,SE
20822,2012,5,17,13,92,27,1007,SE
20823,2012,5,17,14,66,27,1006,SE
20824,2012,5,17,15,67,29,1005,SE
20825,2012,5,17,16,85,29,1004,SE
20826,2012,5,17,17,54,28,1004,SE
20827,2012,5,17,18,50,26,1004,SE
20828,2012,5,17,19,42,24,1005,SE
20829,2012,5,17,20,25,22,1006,SE
20830,2012,5,17,21,27,20,1007,SE
20831,2012,5,17,22,27,19,1007,SE
20832,2012,5,17,23,27,18,1008,SE
20833,2012,5,18,0,34,17,1008,SE
20834,2012,5,18,1,32,15,1008,cv
20835,2012,5,18,2,28,14,1008,NE
20836,2012,5,18,3,35,15,1008,cv
20837,2012,5,18,4,45,13,1007,SE
20838,2012,5,18,5,52,13,1008,NE
20839,2012,5,18,6,55,14,1008,cv
20840,2012,5,18,7,67,18,1009,cv
20841,2012,5,18,8,69,19,1009,SE
20842,2012,5,18,9,72,21,1009,SE
20843,2012,5,18,10,85,22,1008,cv
20844,2012,5,18,11,107,24,1008,cv
20845,2012,5,18,12,106,27,1007,SE
20846,2012,5,18,13,136,28,1006,cv
20847,2012,5,18,14,134,29,1005,SE
20848,2012,5,18,15,127,31,1004,SE
20849,2012,5,18,16,125,31,1004,SE
20850,2012,5,18,17,108,31,1004,SE
20851,2012,5,18,18,122,30,1004,SE
20852,2012,5,18,19,130,30,1005,NW
20853,2012,5,18,20,138,28,1005,SE
20854,2012,5,18,21,129,28,1005,SE
20855,2012,5,18,22,136,26,1005,SE
20856,2012,5,18,23,140,23,1006,NE
20857,2012,5,19,0,146,24,1006,SE
20858,2012,5,19,1,137,22,1006,cv
20859,2012,5,19,2,139,21,1006,cv
20860,2012,5,19,3,123,21,1006,SE
20861,2012,5,19,4,136,20,1006,SE
20862,2012,5,19,5,140,20,1007,SE
20863,2012,5,19,6,150,20,1007,SE
20864,2012,5,19,7,160,21,1008,SE
20865,2012,5,19,8,151,23,1009,SE
20866,2012,5,19,9,156,24,1009,SE
20867,2012,5,19,10,159,25,1009,SE
20868,2012,5,19,11,298,26,1009,SE
20869,2012,5,19,12,164,28,1009,SE
20870,2012,5,19,13,164,29,1008,SE
20871,2012,5,19,14,162,30,1008,SE
20872,2012,5,19,15,163,30,1007,SE
20873,2012,5,19,16,154,30,1007,SE
20874,2012,5,19,17,147,29,1007,NE
20875,2012,5,19,18,136,29,1008,NE
20876,2012,5,19,19,128,28,1008,NE
20877,2012,5,19,20,98.61321455,28,1009,cv
20878,2012,5,19,21,98.61321455,25,1011,NW
20879,2012,5,19,22,98.61321455,23,1012,SE
20880,2012,5,19,23,98.61321455,22,1013,SE
20881,2012,5,20,0,98.61321455,22,1012,SE
20882,2012,5,20,1,98.61321455,19,1013,NE
20883,2012,5,20,2,98.61321455,19,1013,cv
20884,2012,5,20,3,98.61321455,19,1013,NW
20885,2012,5,20,4,98.61321455,18,1013,NW
20886,2012,5,20,5,98.61321455,18,1013,cv
20887,2012,5,20,6,98.61321455,18,1013,cv
20888,2012,5,20,7,98.61321455,19,1014,NE
20889,2012,5,20,8,98.61321455,21,1015,SE
20890,2012,5,20,9,98.61321455,22,1015,SE
20891,2012,5,20,10,98.61321455,21,1015,NE
20892,2012,5,20,11,98.61321455,20,1015,SE
20893,2012,5,20,12,98.61321455,22,1015,SE
20894,2012,5,20,13,98.61321455,22,1015,SE
20895,2012,5,20,14,98.61321455,23,1014,SE
20896,2012,5,20,15,98.61321455,23,1014,SE
20897,2012,5,20,16,98.61321455,23,1014,SE
20898,2012,5,20,17,98.61321455,23,1014,SE
20899,2012,5,20,18,98.61321455,22,1014,SE
20900,2012,5,20,19,98.61321455,21,1014,SE
20901,2012,5,20,20,98.61321455,19,1014,cv
20902,2012,5,20,21,98.61321455,18,1015,cv
20903,2012,5,20,22,98.61321455,18,1015,cv
20904,2012,5,20,23,98.61321455,18,1015,SE
20905,2012,5,21,0,98.61321455,19,1015,SE
20906,2012,5,21,1,98.61321455,18,1014,SE
20907,2012,5,21,2,98.61321455,17,1015,SE
20908,2012,5,21,3,98.61321455,17,1015,cv
20909,2012,5,21,4,98.61321455,17,1015,cv
20910,2012,5,21,5,98.61321455,16,1015,cv
20911,2012,5,21,6,98.61321455,17,1015,NE
20912,2012,5,21,7,98.61321455,18,1015,cv
20913,2012,5,21,8,98.61321455,20,1016,cv
20914,2012,5,21,9,98.61321455,20,1015,SE
20915,2012,5,21,10,98.61321455,21,1016,SE
20916,2012,5,21,11,98.61321455,22,1016,cv
20917,2012,5,21,12,137,23,1015,SE
20918,2012,5,21,13,157,24,1014,SE
20919,2012,5,21,14,164,25,1014,SE
20920,2012,5,21,15,167,25,1013,cv
20921,2012,5,21,16,165,26,1013,SE
20922,2012,5,21,17,136,25,1012,SE
20923,2012,5,21,18,123,25,1012,SE
20924,2012,5,21,19,116,24,1012,SE
20925,2012,5,21,20,119,24,1013,SE
20926,2012,5,21,21,135,23,1013,SE
20927,2012,5,21,22,155,23,1013,SE
20928,2012,5,21,23,168,23,1013,SE
20929,2012,5,22,0,170,22,1013,cv
20930,2012,5,22,1,145,22,1012,SE
20931,2012,5,22,2,93,20,1012,cv
20932,2012,5,22,3,86,21,1012,SE
20933,2012,5,22,4,75,20,1011,SE
20934,2012,5,22,5,90,20,1011,SE
20935,2012,5,22,6,102,20,1011,SE
20936,2012,5,22,7,98.61321455,20,1011,SE
20937,2012,5,22,8,98.61321455,21,1012,cv
20938,2012,5,22,9,98.61321455,23,1011,cv
20939,2012,5,22,10,98.61321455,24,1011,cv
20940,2012,5,22,11,98.61321455,25,1011,SE
20941,2012,5,22,12,98.61321455,26,1011,SE
20942,2012,5,22,13,98.61321455,27,1010,SE
20943,2012,5,22,14,98.61321455,28,1009,SE
20944,2012,5,22,15,65,28,1008,SE
20945,2012,5,22,16,61,28,1008,SE
20946,2012,5,22,17,50,28,1007,SE
20947,2012,5,22,18,61,27,1007,SE
20948,2012,5,22,19,58,26,1007,SE
20949,2012,5,22,20,68,25,1007,SE
20950,2012,5,22,21,72,24,1008,SE
20951,2012,5,22,22,117,25,1009,SE
20952,2012,5,22,23,129,24,1009,SE
20953,2012,5,23,0,132,24,1009,SE
20954,2012,5,23,1,107,21,1010,NW
20955,2012,5,23,2,85,21,1010,NE
20956,2012,5,23,3,52,20,1011,NE
20957,2012,5,23,4,19,20,1011,NE
20958,2012,5,23,5,15,18,1012,NW
20959,2012,5,23,6,17,17,1013,NW
20960,2012,5,23,7,13,20,1014,NE
20961,2012,5,23,8,13,22,1014,NE
20962,2012,5,23,9,12,24,1014,NE
20963,2012,5,23,10,10,24,1013,NE
20964,2012,5,23,11,15,25,1013,NE
20965,2012,5,23,12,12,26,1012,cv
20966,2012,5,23,13,11,27,1012,cv
20967,2012,5,23,14,17,28,1010,cv
20968,2012,5,23,15,16,27,1009,cv
20969,2012,5,23,16,15,27,1009,SE
20970,2012,5,23,17,19,27,1009,SE
20971,2012,5,23,18,23,26,1009,SE
20972,2012,5,23,19,34,24,1009,SE
20973,2012,5,23,20,30,23,1009,SE
20974,2012,5,23,21,35,21,1010,SE
20975,2012,5,23,22,40,21,1010,cv
20976,2012,5,23,23,49,19,1010,cv
20977,2012,5,24,0,51,19,1010,SE
20978,2012,5,24,1,47,18,1010,cv
20979,2012,5,24,2,51,17,1010,cv
20980,2012,5,24,3,65,15,1010,NW
20981,2012,5,24,4,80,18,1011,NE
20982,2012,5,24,5,63,15,1011,NW
20983,2012,5,24,6,52,19,1012,NW
20984,2012,5,24,7,48,20,1012,NW
20985,2012,5,24,8,33,22,1012,NE
20986,2012,5,24,9,57,25,1013,NW
20987,2012,5,24,10,33,26,1013,NE
20988,2012,5,24,11,98.61321455,25,1013,NE
20989,2012,5,24,12,98.61321455,26,1012,NW
20990,2012,5,24,13,10,27,1011,NW
20991,2012,5,24,14,6,26,1011,cv
20992,2012,5,24,15,8,27,1010,SE
20993,2012,5,24,16,6,27,1009,cv
20994,2012,5,24,17,6,27,1008,SE
20995,2012,5,24,18,19,26,1008,SE
20996,2012,5,24,19,17,24,1009,SE
20997,2012,5,24,20,16,22,1009,SE
20998,2012,5,24,21,19,19,1010,SE
20999,2012,5,24,22,31,15,1011,NW
21000,2012,5,24,23,56,16,1011,cv
21001,2012,5,25,0,69,16,1010,cv
21002,2012,5,25,1,91,17,1010,cv
21003,2012,5,25,2,84,16,1011,cv
21004,2012,5,25,3,70,16,1010,cv
21005,2012,5,25,4,48,14,1011,cv
21006,2012,5,25,5,48,15,1011,NE
21007,2012,5,25,6,30,17,1011,NE
21008,2012,5,25,7,15,20,1011,NE
21009,2012,5,25,8,22,22,1011,SE
21010,2012,5,25,9,22,24,1011,SE
21011,2012,5,25,10,39,25,1011,SE
21012,2012,5,25,11,48,27,1010,SE
21013,2012,5,25,12,49,28,1010,SE
21014,2012,5,25,13,72,28,1009,SE
21015,2012,5,25,14,73,28,1008,cv
21016,2012,5,25,15,66,27,1008,SE
21017,2012,5,25,16,63,27,1007,SE
21018,2012,5,25,17,27,27,1007,NW
21019,2012,5,25,18,31,25,1006,SE
21020,2012,5,25,19,39,24,1007,SE
21021,2012,5,25,20,42,22,1008,SE
21022,2012,5,25,21,63,20,1009,SE
21023,2012,5,25,22,83,19,1009,SE
21024,2012,5,25,23,98,17,1009,cv
21025,2012,5,26,0,99,17,1009,SE
21026,2012,5,26,1,98,16,1008,SE
21027,2012,5,26,2,98,14,1008,NE
21028,2012,5,26,3,93,14,1007,SE
21029,2012,5,26,4,95,14,1007,NE
21030,2012,5,26,5,138,11,1007,NE
21031,2012,5,26,6,144,14,1007,cv
21032,2012,5,26,7,146,18,1007,cv
21033,2012,5,26,8,156,20,1007,cv
21034,2012,5,26,9,129,22,1007,SE
21035,2012,5,26,10,122,24,1007,SE
21036,2012,5,26,11,104,27,1006,SE
21037,2012,5,26,12,75,30,1005,SE
21038,2012,5,26,13,67,32,1004,SE
21039,2012,5,26,14,46,33,1003,SE
21040,2012,5,26,15,27,33,1002,SE
21041,2012,5,26,16,39,33,1001,SE
21042,2012,5,26,17,32,33,1001,SE
21043,2012,5,26,18,31,32,1001,SE
21044,2012,5,26,19,31,30,1002,SE
21045,2012,5,26,20,36,29,1002,SE
21046,2012,5,26,21,28,28,1002,SE
21047,2012,5,26,22,43,27,1003,SE
21048,2012,5,26,23,56,25,1003,SE
21049,2012,5,27,0,54,22,1003,SE
21050,2012,5,27,1,53,19,1003,SE
21051,2012,5,27,2,58,18,1003,cv
21052,2012,5,27,3,63,16,1004,NE
21053,2012,5,27,4,77,16,1004,cv
21054,2012,5,27,5,79,16,1005,cv
21055,2012,5,27,6,80,19,1006,cv
21056,2012,5,27,7,84,22,1007,SE
21057,2012,5,27,8,101,24,1007,SE
21058,2012,5,27,9,104,25,1007,SE
21059,2012,5,27,10,105,27,1007,SE
21060,2012,5,27,11,134,28,1007,SE
21061,2012,5,27,12,162,29,1007,SE
21062,2012,5,27,13,147,30,1007,SE
21063,2012,5,27,14,133,31,1006,SE
21064,2012,5,27,15,136,31,1007,SE
21065,2012,5,27,16,144,30,1006,SE
21066,2012,5,27,17,149,29,1007,SE
21067,2012,5,27,18,151,29,1006,SE
21068,2012,5,27,19,140,27,1008,SE
21069,2012,5,27,20,138,25,1009,SE
21070,2012,5,27,21,152,24,1010,SE
21071,2012,5,27,22,158,23,1011,SE
21072,2012,5,27,23,139,22,1011,SE
21073,2012,5,28,0,124,21,1011,cv
21074,2012,5,28,1,120,20,1011,SE
21075,2012,5,28,2,133,19,1012,cv
21076,2012,5,28,3,135,19,1012,SE
21077,2012,5,28,4,125,16,1012,cv
21078,2012,5,28,5,137,18,1013,NW
21079,2012,5,28,6,146,20,1013,NE
21080,2012,5,28,7,137,22,1013,NW
21081,2012,5,28,8,98.61321455,24,1014,NW
21082,2012,5,28,9,125,25,1014,cv
21083,2012,5,28,10,130,27,1013,SE
21084,2012,5,28,11,136,28,1013,SE
21085,2012,5,28,12,143,29,1012,SE
21086,2012,5,28,13,149,31,1011,SE
21087,2012,5,28,14,152,31,1011,SE
21088,2012,5,28,15,144,32,1010,SE
21089,2012,5,28,16,105,33,1009,SE
21090,2012,5,28,17,87,33,1009,SE
21091,2012,5,28,18,82,32,1009,SE
21092,2012,5,28,19,104,31,1010,SE
21093,2012,5,28,20,125,28,1010,SE
21094,2012,5,28,21,98.61321455,28,1011,SE
21095,2012,5,28,22,150,26,1011,cv
21096,2012,5,28,23,134,26,1011,SE
21097,2012,5,29,0,94,25,1011,SE
21098,2012,5,29,1,89,25,1011,SE
21099,2012,5,29,2,97,24,1011,SE
21100,2012,5,29,3,94,23,1010,SE
21101,2012,5,29,4,96,22,1010,SE
21102,2012,5,29,5,101,22,1010,SE
21103,2012,5,29,6,86,23,1010,SE
21104,2012,5,29,7,94,24,1010,SE
21105,2012,5,29,8,102,24,1011,SE
21106,2012,5,29,9,96,25,1011,SE
21107,2012,5,29,10,99,26,1010,SE
21108,2012,5,29,11,104,26,1010,SE
21109,2012,5,29,12,99,27,1010,SE
21110,2012,5,29,13,93,27,1009,SE
21111,2012,5,29,14,105,26,1010,SE
21112,2012,5,29,15,76,21,1010,NW
21113,2012,5,29,16,33,22,1011,NW
21114,2012,5,29,17,26,21,1011,NW
21115,2012,5,29,18,18,20,1012,NW
21116,2012,5,29,19,15,21,1012,NW
21117,2012,5,29,20,15,20,1013,NW
21118,2012,5,29,21,22,18,1013,NE
21119,2012,5,29,22,26,18,1014,NE
21120,2012,5,29,23,15,17,1014,NE
21121,2012,5,30,0,11,16,1014,NE
21122,2012,5,30,1,8,17,1014,NE
21123,2012,5,30,2,16,15,1014,NE
21124,2012,5,30,3,12,15,1014,NE
21125,2012,5,30,4,18,13,1015,NE
21126,2012,5,30,5,14,12,1016,NW
21127,2012,5,30,6,14,18,1016,NE
21128,2012,5,30,7,9,18,1016,NE
21129,2012,5,30,8,6,21,1017,NW
21130,2012,5,30,9,5,23,1017,NW
21131,2012,5,30,10,5,24,1017,NW
21132,2012,5,30,11,6,26,1017,NW
21133,2012,5,30,12,6,26,1016,NW
21134,2012,5,30,13,8,27,1016,cv
21135,2012,5,30,14,11,27,1015,NW
21136,2012,5,30,15,10,27,1015,cv
21137,2012,5,30,16,12,28,1015,NW
21138,2012,5,30,17,14,27,1015,SE
21139,2012,5,30,18,15,27,1015,NW
21140,2012,5,30,19,9,24,1015,NE
21141,2012,5,30,20,16,21,1016,cv
21142,2012,5,30,21,27,19,1017,SE
21143,2012,5,30,22,29,16,1017,cv
21144,2012,5,30,23,43,15,1018,cv
21145,2012,5,31,0,68,15,1018,cv
21146,2012,5,31,1,67,16,1018,SE
21147,2012,5,31,2,60,15,1018,NE
21148,2012,5,31,3,71,13,1019,NE
21149,2012,5,31,4,80,12,1019,cv
21150,2012,5,31,5,122,13,1019,cv
21151,2012,5,31,6,115,15,1019,cv
21152,2012,5,31,7,103,18,1020,NE
21153,2012,5,31,8,82,20,1020,cv
21154,2012,5,31,9,88,21,1019,SE
21155,2012,5,31,10,80,24,1018,cv
21156,2012,5,31,11,87,26,1018,cv
21157,2012,5,31,12,68,27,1017,SE
21158,2012,5,31,13,53,27,1016,SE
21159,2012,5,31,14,37,27,1015,SE
21160,2012,5,31,15,38,27,1014,SE
21161,2012,5,31,16,43,27,1014,SE
21162,2012,5,31,17,51,26,1014,SE
21163,2012,5,31,18,37,18,1015,NW
21164,2012,5,31,19,46,17,1016,NW
21165,2012,5,31,20,43,16,1015,NE
21166,2012,5,31,21,48,16,1015,SE
21167,2012,5,31,22,50,17,1015,cv
21168,2012,5,31,23,40,16,1016,NW
21169,2012,6,1,0,50,17,1015,NW
21170,2012,6,1,1,51,16,1015,NW
21171,2012,6,1,2,55,16,1014,NW
21172,2012,6,1,3,63,17,1014,cv
21173,2012,6,1,4,57,16,1014,cv
21174,2012,6,1,5,58,15,1014,NE
21175,2012,6,1,6,65,16,1014,cv
21176,2012,6,1,7,55,17,1014,SE
21177,2012,6,1,8,53,18,1014,cv
21178,2012,6,1,9,54,18,1014,NE
21179,2012,6,1,10,55,18,1014,NE
21180,2012,6,1,11,55,20,1014,NE
21181,2012,6,1,12,55,22,1013,SE
21182,2012,6,1,13,55,22,1012,SE
21183,2012,6,1,14,52,22,1011,SE
21184,2012,6,1,15,66,22,1011,SE
21185,2012,6,1,16,71,23,1010,SE
21186,2012,6,1,17,83,22,1011,SE
21187,2012,6,1,18,108,21,1011,SE
21188,2012,6,1,19,115,20,1010,SE
21189,2012,6,1,20,121,19,1011,cv
21190,2012,6,1,21,138,19,1012,SE
21191,2012,6,1,22,152,18,1012,SE
21192,2012,6,1,23,151,18,1012,SE
21193,2012,6,2,0,143,17,1012,SE
21194,2012,6,2,1,144,17,1012,SE
21195,2012,6,2,2,149,16,1011,SE
21196,2012,6,2,3,143,17,1011,SE
21197,2012,6,2,4,141,16,1011,cv
21198,2012,6,2,5,145,16,1011,NE
21199,2012,6,2,6,155,17,1011,cv
21200,2012,6,2,7,189,18,1012,SE
21201,2012,6,2,8,180,19,1012,SE
21202,2012,6,2,9,185,20,1012,SE
21203,2012,6,2,10,168,22,1012,SE
21204,2012,6,2,11,158,23,1011,SE
21205,2012,6,2,12,143,25,1011,SE
21206,2012,6,2,13,108,26,1010,SE
21207,2012,6,2,14,69,28,1009,SE
21208,2012,6,2,15,63,29,1008,SE
21209,2012,6,2,16,62,29,1007,SE
21210,2012,6,2,17,63,28,1007,SE
21211,2012,6,2,18,67,28,1007,SE
21212,2012,6,2,19,71,27,1007,SE
21213,2012,6,2,20,95,24,1007,SE
21214,2012,6,2,21,117,23,1007,SE
21215,2012,6,2,22,130,22,1008,SE
21216,2012,6,2,23,146,22,1008,SE
21217,2012,6,3,0,159,22,1007,SE
21218,2012,6,3,1,168,21,1007,SE
21219,2012,6,3,2,178,21,1007,SE
21220,2012,6,3,3,175,20,1007,SE
21221,2012,6,3,4,207,20,1007,SE
21222,2012,6,3,5,233,20,1007,cv
21223,2012,6,3,6,248,20,1007,SE
21224,2012,6,3,7,244,21,1007,cv
21225,2012,6,3,8,237,21,1007,cv
21226,2012,6,3,9,239,22,1006,SE
21227,2012,6,3,10,242,22,1006,cv
21228,2012,6,3,11,246,24,1005,cv
21229,2012,6,3,12,238,25,1005,cv
21230,2012,6,3,13,206,23,1004,SE
21231,2012,6,3,14,216,23,1005,NE
21232,2012,6,3,15,261,23,1004,cv
21233,2012,6,3,16,59,21,1004,SE
21234,2012,6,3,17,39,22,1004,NW
21235,2012,6,3,18,41,22,1003,NE
21236,2012,6,3,19,57,21,1003,SE
21237,2012,6,3,20,63,20,1004,SE
21238,2012,6,3,21,92,20,1005,cv
21239,2012,6,3,22,84,18,1006,cv
21240,2012,6,3,23,80,18,1006,cv
21241,2012,6,4,0,95,17,1006,cv
21242,2012,6,4,1,120,17,1006,SE
21243,2012,6,4,2,135,16,1005,cv
21244,2012,6,4,3,140,16,1005,cv
21245,2012,6,4,4,139,16,1006,cv
21246,2012,6,4,5,141,17,1006,NW
21247,2012,6,4,6,146,17,1006,SE
